"Python, Swift, Java 软件工程师",4-6千/月,宁波  |  在校生/应届生  |  本科  |  招2人  |  06-08发布,"
        岗位描述:1. 企业级前后端(React, Node.js, Python)开发及手机应用开发 (iPhone & Android)2. 代码的检查，重构和维护3. 程序的架构和设计，参与项目的分析、设计4. 编写项目文档，对上线项目提供技术支持和维护职位需求:1.本科或以上学历，计算机、信息技术相关专业以及有工作经验者优先考虑(欢迎应届毕业生）2. 熟悉一门语言，但语言不限。Java / .NET / C / C++ / Javascript / Python / Ruby / PHP / ASP / VB / VC / Perl / Lisp / Lua 皆可。3. 英语听说读写良好4. 具编程的热情，良好的代码书写规范，善于思考，能独立分析和解决问题5. 快速学习能力， 良好沟通能力，认同公司的文化 - 尽情地工作, 尽情地玩福利待遇：1、办公时间：五天工作, 九点半上班2、福利：五险一金+周末双休+团队聚餐+季度郊游+节日福利+定时加薪等。。3、氛围：工作1对1帮带传，团队积极奋进共进退，同事和善幽默专业性强，休闲式办公环境4、交通： 办公室位于天一广场附近, 交通便利5、除法定假期外,另有十天带薪年假6、每年有出国办公，年会机会。面试：需要现场编写指定程序。 (语言不限)工作地址：宁波市海曙区东渡路55号华联写字楼1419
                
                                        职能类别：软件工程师
                                        关键字：软件工程师程序员周末双休带薪年假五险一金年终双薪
                    
        微信分享
        
        
    "
Python开发工程师,1-1.5万/月,上海  |  1年经验  |  本科  |  招2人  |  06-08发布,"
        基本要求: 1. 有Python开发经验； 2. 计算机本科及以上学历，2年以上工作经验； 3. 熟悉Unix/Linux系统； 4. 熟悉常用数据结构和算法； 5. 熟悉MySQL、mongodb数据库； 6. 熟悉Redis及常用队列中间件，有相关实践经验； 7. 善于学习新技术并应用于实践；
                
                                        职能类别：软件工程师
                                
        微信分享
        
        
    "
python数据爬虫抓取-工作地苏州,0.8-1万/月,苏州-吴中区  |  3-4年经验  |  本科  |  招1人  |  06-08发布,"
        上班地点在苏州1. 参与分布式爬虫和数据采集系统的架构设计和开发；2. 解决规模增长带来的技术和业务问题，确保提供高可靠数据服务，保证系统稳定、高效运行；3. 设计爬虫策略和防屏蔽规则，提升网页抓取的效率和质量；4. 负责大规模文本、图像、视频数据的抓取、抽取，去重、分类，垃圾过滤，质量识别等工作；   5. 研究各种目标网站的形态，互联网特征挖掘，发现它们的特点和规律。任职资格:1、大学本科及以上学历，计算机等相关专业；3年及以上相关工作经验。2、熟悉python多线程、进程、协程，熟悉redis列表、集合和常用配置，搭建过mongodb分布式集群3、熟悉Internet基本协议（如TCP/IP. HTTP等），了解网络通讯安全的常用方案，熟练使用常用的网络抓包工具；4、熟悉HTML/DOM/XPATH/CSS，对DOM有一定的功底能够熟练使用Jsoup等进行分析网页，对APP、web抓取经验优先；5、熟悉linux，能独立搭建mongodb和python，熟悉git版本管理器6、熟悉各种反爬机制,对js熟悉，能独立破解加密、混淆等算法。
                
                                        职能类别：技术支持/维护工程师
                                
        微信分享
        
        
    "
Python开发工程师,0.9-1.8万/月,福州  |  3-4年经验  |  本科  |  招5人  |  06-08发布,"
        岗位职责1、人工智能教育产品开发，基于Linux编程；2、按计划完成软件的代码编写、单元测试及集成测试；3、负责与测试部门就教学产品质量问题及改进建议进行充分沟通，迅速定位并解决测试中发现的问题，并对改进建议合理采纳，力求产品在质量、可用性及易用性等方面不断完善。任职资格：1、本科以上学历；2、.熟练使用python，有3年以上python语言使用经验；3、熟练使用mysql/mongodb/redis等数据库；4、熟练Linux操作系统及基本命令，基本的团队协作和Git使用技能；5、熟练Python图形库等的调用；6、有机器人或创客产品开发编程经验者优先；7、学习能力强，能够在工作中不断学习，不断突破，能承受较大工作压力，心态良好，有自己的职业生涯规划，目标明确。公司福利：？ 极具行业竞争型性薪资水平，定期调薪？ 各类奖金：年底奖金、绩效奖金、优秀员工奖金、优秀团队奖金？ 福利活动：六险一金、年度免费体检、过节费、团队建设活动、生日贺礼？ 职业发展：纵向及横向的职业发展空间，内部轮岗机会？ 各类补贴：班车/交通补贴、电脑补贴、通讯补贴？ 作息假期：双休、五天制，法定假日按照国家规定休息，年假？ 员工关爱：员工食堂、班车接送上下班（专业司机）？ 办公环境：干净整洁，温馨舒适，绿化率50%团队氛围：8090，年轻团队，积极向上，激情四射，关系和谐，圆桌文化工作地址：福州马尾儒江西路1号新大陆科技园
                
                                        职能类别：Python开发工程师
                                        关键字：python机器学习qt
                    
        微信分享
        
        
    "
Python开发工程师,4-8千/月,中山  |  1年经验  |  大专  |  招1人  |  06-08发布,"
        职位描述：1.参与项目的规划和讨论设计2.负责模块代码的编写3.负责开发文档的书写和整理4.负责物联网设备接入服务器程序开发，及大数据分析职位要求：1. 大专或以上学历，计算机或相关专业2. 熟练使用Python开发，熟悉Java开发对Python开发有兴趣的也可3. 有网络应用开发工作经验，熟悉TCP/IP协议和网络编程4. 热爱物联网与大数据分析，有Windows和Linux操作系统下的编程经验5. 具备相当的英语能力，积极进取，良好的团队合作精神6.优秀应届生亦欢迎
                
                                        职能类别：Python开发工程师软件工程师
                                        关键字：python软件开发软件工程师爬虫开发开发工程师工程师
                    
        微信分享
        
        
    "
C/C++/Python开发工程师,15-20万/年,上海-徐汇区  |  3-4年经验  |  本科  |  招2人  |  06-08发布,"
        岗位职责：1．参与协议与安全审计产品的设计及开发工作；2．参与项目需求分析、功能可行性分析、技术可行性分析和系统架构设计工作；3．根据产品需求，对协议与安全审计产品架构及性能进行优化；4．编写技术文档，并对有关人员进行培训。岗位要求：1. 3年以上Windows/Linux   python/C/C++编程经验；2. 掌握Windows/Linux操作系统多线程开发，熟悉内存管理、进程间消息传递等机制；3. 精通TCP/IP协议栈，有实际网络编程经验，有网络优化经验；4. 熟悉Windows/Linux系统访问控制、防火墙机制、SELinux机制；5. 有linux内核编程经验，熟悉netfilter机制优先；6. 熟悉Linux安全加固相关技术，有安全审计开发经验优先，有操作系统防护经验优先；7. 熟悉shell/python中的一种语言；8. 能独立承担重要模块的设计及开发工作；9. 熟悉网络安全，有网络安全开发经验；10. 有机器学习和数据挖掘相关经验优先；                                                                11. 较强的学习能力和团队沟通能力，思路敏捷，做事认真。
                
                                        职能类别：C/C++开发工程师Python开发工程师
                                        关键字：C++Cpython软件开发
                    
        微信分享
        
        
    "
软件工程师（Python）,0.8-1万/月,佛山-顺德区  |  大专  |  招1人  |  06-08发布,"
         1            参与协助完成软件系统功能需求调研分析、设计，搭建业务模型，撰写相关设计文档等工作。  2            负责软件系统功能的编码、测试及Bug修复。  3            参与软件系统的实施工作，协助撰写软件系统管理/操作等相关培训文档，并对用户进行培训。  4            负责软件系统的应用情况，收集、处理用户反馈的问题。  5            协助落实软件系统功能改善方案。招聘要求：1 熟    悉：计算机基础知识、网络通迅原理、软件工程基础知识。2 掌    握：Web相关开发知识，包括HTML/HTML5、CSS/CSS3、JavaScript、JQuery、AJAX、JSON、XML、Web Service、Bootstrap等。3 了    解：开发编程语言相关知识，包括Java、Python、等任意一门编程语言；             
                
                                        职能类别：软件工程师
                                
        微信分享
        
        
    "
Python开发工程师,0.4-1万/月,合肥-高新区  |  1年经验  |  本科  |  招若干人  |  06-08发布,"
        岗位要求：1、本科及以上学历，计算机或相关专业。2、Python基础扎实，有良好的编码习惯。3、一年以上Python Web开发经验，熟悉Django框架。4、熟悉HTML／HTML5、CSS、Javascript、jQuery、AngularJS、Webpack。5、熟悉ElacticSearch，memcached，Redis。6、熟悉MySQL数据库开发。7、熟悉Linux操作系统，熟悉Docker。8、思维敏捷，具有良好的逻辑思维能力。工作认真负责、积极主动。9、喜欢研究、使用新技术。10、有较强的沟通交流能力，有良好的团队意识精神和协作精神，乐于分享。    
                
                                        职能类别：Python开发工程师
                                
        微信分享
        
        
    "
Python机器学习工程师,1.1-2万/月,上海  |  3-4年经验  |  本科  |  招2人  |  06-08发布,"
        责描述：包括但不限于机器学习算法平台搭建，技术路线选型、算法实现、模型训练和调优、以及机器学习系统部署与整合。任职要求：1.全日制本科学历以上，计算机、数学等相关专业优先，工作2两年以上；2.精通Python编程语言，熟悉R语言。有模型部署项目经验，熟练使用flask/Django等框架。3.熟悉scikit-learn，tensorflow，xgboost，lightgbm或其他机器学习框架与算法基础，有实际项目经验。4.熟悉Linux系统使用，shell命令和脚本，熟练使用sql语言，能够编写ETL脚本，进行模型宽表加工。5.有统计学或数值分析、算法设计实现的厚实技术基础优先；
                
                                        职能类别：机器学习工程师算法工程师
                                
        微信分享
        
        
    "
Python高级开发工程师,1.5-2万/月,温州  |  3-4年经验  |  大专  |  招3人  |  06-08发布,"
        1.负责公司人工智能应用的需求分析、模块设计以及开发工作2.参与核心技术问题攻关、架构设计、系统优化，并协助解决项目开发过程中的技术难题3.配合项目的整体计划和安排，对业务人员进行技术指导任职资格：1.全日制本科或以上学历；2.3年以上工作经验，精通Python语言开发；3.熟悉数据库及中间件；4.拥有熟练相关深度学习算法；5.拥有有良好的团队合作精神和表达沟通能力；6.学习能力强，乐于钻研和探索，关注于新技术的发展与尝试入职地：浙江省温州市
                
                                        职能类别：Python开发工程师算法工程师
                                
        微信分享
        
        
    "
Python后端,3-6千/月,重庆-九龙坡区  |  无需经验  |  大专  |  招1人  |  06-08发布,"
        1 计算机相关专业专科及以上学历2 精通Python，有python管理后台开发经验者优先，有良好的编码习惯；3 熟悉HTTP协议4 熟悉redis，mysql数据库的应用5 熟悉Django/Tornado/flask等任意一种框架，了解xadmin后台管理系统；6熟悉python web框架的前后端分离技术（非必须）7熟悉Linux操作系统下的python环境搭建，部署，维护8用过python开发过 oa psm等应用的优先9跟嵌入式设备有过对接案例的优先10 可接受应届毕业生，但需提供自己做过的案例
                
                                        职能类别：Python开发工程师
                                
        微信分享
        
        
    "
Python开发工程师,0.4-1.2万/月,无锡-梁溪区  |  招4人  |  06-07发布,"
        ？    本科及以上学历，1-3年相关工作经验.    ？    2年以上Python开发经验。    ？    离散行业经验优先，熟悉生产制造.、仓储作业与物流调度相关的详细业务流程、业务操作规范。    ？    熟悉操作生产制造相关软件优先    ？    具备良好的沟通. 协调能力，能承担工作压力，责任心强    ？    有较强的文档编写能力 
                
                                        职能类别：软件工程师
                                        关键字：Python
                    
        微信分享
        
        
    "
Python工程师（人工智能）,0.8-1.5万/月,上海  |  无需经验  |  本科  |  招5人  |  06-08发布,"
        1. 参与计算机视觉技术( 包括人脸，体态，手势, 目标检测跟踪) 的研发。任职资格：1. 计算机相关专业本科以上，精通Python、Java、C/C++中的一门或多门通用语言，熟悉数据结构和通用算法。 2. 熟悉图像处理、人脸识别理论和算法，对计算机视觉有深入学习了解应用的优先。3. 工作积极主动、能快速学习新知识，对技术研发富有激情，有规范化文档编写良好习惯。
                
                                        职能类别：Python开发工程师算法工程师
                                        关键字：python人脸识别深度学习计算机视觉算法工程师人工智能
                    
        微信分享
        
        
    "
Python/Odoo开发工程师,0.6-1.6万/月,上海  |  2年经验  |  本科  |  招2人  |  06-08发布  |  计算机工程,"
        职位描述：1. 负责公司Odoo平台的维护及二次开发、参与数据处理平台等系统的设计与开发，相关算法研发和优化。2. 参与应用设计与方案讨论。3. 负责实现软件、应用程序代码，建立和完善开发文档。4. 协助对所开发的功能进行测试，协助产品部署。任职要求：1. 熟练掌握Python的使用，有一年以上python web开发经验。2. 至少会使用一种数据库技术，如Oracle、SQL Sever、Mysql、PostgreSQL等。3. 熟悉Bootstrap、Node.js、.NET、Linux Shell优先。4. 掌握Odoo相关技术，能熟练的对Odoo/OpenERP进行二次开发的优先；5. 有良好的编程习惯，沟通能力强，能够独自编写技术文档。6. 具备较好的学习能力、问题分析能力，可以独立调试解决问题。7. 良好的沟通能力和协调能力，有团队合作精神。习惯查阅英文资料，如各类官方文档，各类开源代码等；热爱互联网和新技术，具有极强的快速学习能力。
                
                                        职能类别：软件工程师
                                
        微信分享
        
        
    "
Python开发工程师,1-1.6万/月,南京-浦口区  |  3-4年经验  |  本科  |  招1人  |  06-07发布,"
        Position Summary:   Our development team design and implement multi-terabyte operational marketing data platform that integrate our client's data with demographic data for prospects and consumers.   Our data platform typically house a hundred million individuals and billions of transactions. You will participate the development and maintenance of large-scale data platform solutions to meet client business objectives, and have an opportunity to work with a cross-disciplinary team across various divisions of Data Management Services.      Position Responsibilities:   ·        参与客户化数据平台方案的开发与维护  ·        参与公司大数据平台产品研发     任职要求:   ·        大学本科以上学历，计算机或相关专业毕业  ·        3年以上数据开发工作经验  ·        熟练使用Python和SQL进行ELT/ETL开发  ·        学习能力强，良好的沟通能力和较强的解决问题能力  ·        加分项：  ·       熟悉主流公有云平台：AWS, Azure和阿里云  ·       熟悉大数据平台组件： Spark, Hadoop, Hive和Kafka  ·       有其他编程语言经验：Java, Scala, JavaScript  Key words:   Python, SQL, Data Warehouse, ETL, Database, CRM , Data Warehousing, Database Development  
                
                                        职能类别：Python开发工程师
                                
        微信分享
        
        
    "
python开发工程师,4.5-6千/月,广州-天河区  |  1年经验  |  大专  |  招若干人  |  06-07发布,"
        岗位职责：1、负责公司自动化运维产品研发，承担开发任务，按计划完成任务目标，并保证交付品的质量； 2、能够独立设计、开发模块（子系统）； 岗位要求：1、熟练使用Python，熟悉Django/Flask等其中至少一种框架；2、熟悉RESTful API的设计思想；3、熟悉MYSQL/Nosql开发，了解redis的应用场景，了解项目部署，例如Nginx的配置，Linux运维；4、熟悉ansible、Saltstack 等自动化运维工具优先；5、了解基本的前端知识，例如html、css、js；6、具备良好的沟通能力，积极上进。7、良好的代码风格，熟悉并遵守Python编码规范；
                
                                        职能类别：Python开发工程师
                                        关键字：python运维开发
                    
        微信分享
        
        
    "
Python开发工程师,0.8-1.3万/月,苏州-相城区  |  3-4年经验  |  本科  |  招1人  |  06-08发布,"
        1、有Python、tornado或Django相关项目的工作经验；2、熟悉全栈的优先，包括JavaScript, html5, SQL, Mongodb等；3、本公司的产品主要是面向制造业的管理系统，有实体企业工作经验或者ERP、MES开发经验者优先。
                
                                        职能类别：Python开发工程师Web前端开发
                                        关键字：全栈开发，软件开发软件工程师pythondjangotornado
                    
        微信分享
        
        
    "
Python开发工程师,0.8-2万/月,深圳-龙岗区  |  无需经验  |  本科  |  招10人  |  06-08发布  |  计算机科学与技术 数学与应用数学,"
        1.全日制本科及以上，计算机相关专业毕业；2.熟悉Python语言，熟练掌握PythonWeb服务搭建部署流程；3.熟悉常见的Python服务框架，包括但不限于Django等；4.有机器学习相关知识或数学基础5.熟悉包括但不限于MySQL、MongoDB、HBase、Ceph等；6.熟悉常用的开发工具，如Git、SVN等；7.有良好的代码风格和开发习惯，懂得单元测试原理；
                
                                        职能类别：Python开发工程师Web前端开发
                                        关键字：机器学习
                    
        微信分享
        
        
    "
Python高级开发工程师,1-1.5万/月,深圳-罗湖区  |  2年经验  |  招5人  |  06-06发布,"
        工作职责：1、数据分析、挖掘、清洗、整合、入库及备份等数据日常工作；2、能够根据项目的实际需要，进行技术方案的分析、选型；3、研究各种网页探寻特点和规律，数据清洗等研发和优化工作；任职要求：1、熟练掌握python，掌握numpy、pandas、sklearn、selenium、sqlalchemy等包的用法；2、 熟悉了解html、css、javascript，懂得分析常见web界面结构，掌握基本jquery、css、xpath 等语法；3、 熟悉掌握sql语言，熟悉（mysql postgresql mssql oracle )其中一种；4、 有以下技术背景优先考虑：1）数据仓库技术，包括常见etl工具的使用，如kettle; 常见数据仓库设计理论 ；2） 了解hadoop基本生态，如hdfs hive yarn spark等
                
                                        职能类别：Python开发工程师高级软件工程师
                                        关键字：python软件开发软件工程师django开发开发工程师工程师
                    
        微信分享
        
        
    "
少儿Python编程老师,6-8千/月,东莞-石龙镇  |  1年经验  |  本科  |  招1人  |  06-06发布,"
        1、 主要负责讲授6-16岁青少年编程课程；2、按照公司制定的教学计划，高质量完成教学任务；3、负责班级日常管理和维护工作；4、负责学生辅导和教学答疑等工作；5、参与优化和创新教学课程体系；6、配合其他部门完成相关工作。7、对于表现优秀的员工公司将给予大量的管理和运营知识的培训，并作为店长储备人才培养；任职资格：1、大专及以上学历，计算机专业或有学过Python(后端、爬虫）C、C++语言优先考滤；2、形象佳、亲和力强、有耐心和责任心，有较强的沟通表达能力；3、有教育培训行业经验者或者相关教师资格证书者优先。4、具有很强的思维表达能力，普通话标准，口齿伶俐；5、具有较强的亲和力，讲课生动活泼，知识面宽广；6、热爱教育事业，工作积极主动、责任心强加入海豚教育您将获得：1、岗前培训：完善的新人岗前带薪培训，教您全面掌握工作技能技巧；2、提供五险一金：社保五险；3、暖心补贴：享有通讯、餐饮及交通补贴；4、户外活动：不定期举行户外拓展及旅游活动；5、带薪假期：年休假、产假、婚假等有薪假期；6、节日庆贺：传统节假日、生日庆贺等福利。
                
                                        职能类别：软件工程师其他
                                        关键字：编程老师Scratch老师Python老师
                    
        微信分享
        
        
    "
Python高级开发工程师,1.5-2万/月,深圳-福田区  |  5-7年经验  |  本科  |  招若干人  |  06-06发布,"
        1、有4年或以上的软件工作经验； 2、具有3个或以上项目的Python开发经验； 3、有独立负责系统模块的开发经验； 4、有Linux操作系统、Python语言方面经验； 5、具有性能分析、调优、异常排查的经验。其他要求： 1、学习能力强，有python面向对象开发经验者优先；
                
                                        职能类别：Python开发工程师
                                        关键字：python性能分析
                    
        微信分享
        
        
    "
Python开发工程师,1-1.5万/月,汕头  |  1年经验  |  大专  |  招2人  |  06-06发布,"
        1:有过django,flask等相关框架的开发经验2:了解linux,nginx常用命令及相关配置,有django项目实际部署及调优经验3:熟悉常用关系型数据库(mysql,oracle)与非关系型数据库(redis)4:有过数据库设计相关经验5:熟悉h5,c3,js等6.有过vue+小程序开发经验(mpvue更佳)7：有维护项目的运维经验，能准确理解把握运维自动化的需求8：精通python；具备3年互联网运维平台开发经验，能独立进行功能开发9：熟悉Ansible/Saltstack等主流运维工具的配置、管理、使用10： 能够维护日常测试工具，文档，服务器等工作职责:1:熟悉git工作流程2:基于django+vue业务平台的设计与开发(pc端,移动端)3:完成核心代码,指导组员完成功能开发,代码review4:参与项目需求分析、产品模块的概要和详细设计，负责项目的架构设计、规划、开发、重构、优化；5:推进项目进程，负责团队的建设和管理
                
                                        职能类别：Python开发工程师软件工程师
                                        关键字：python软件开发软件工程师开发工程师
                    
        微信分享
        
        
    "
Python开发工程师,0.7-1.2万/月,南京-浦口区  |  1年经验  |  本科  |  招若干人  |  06-06发布,"
        岗位要求：1.就业务数据/目标操作系统/业务流程与规则进行项目可行性分析，并设计项目实施方案；2.负责项目软件规格确定，开发，测试，交付及后期维护；3.在项目实施过程中负责与业务团队及用户进行有效沟。任职要求：1.计算机相关专业本科及以上，1年以上python开发经验;2.熟悉流程自动化（RPA）的相关业务，熟悉RPA常用工具（Uipath，AliyunRPA等），有rpa实际项目开发经验者优先考虑；3.具有良好的团队配合意识，沟通能力良好；4.能够承担必要的工作压力和出差；
                
                                        职能类别：软件工程师
                                        关键字：python爬虫软件开发软件工程师django开发开发工程师工程师
                    
        微信分享
        
        
    "
Python开发工程师,1.4-1.8万/月,上海-浦东新区  |  3-4年经验  |  本科  |  招1人  |  06-06发布,"
        1. 根据业务需求开发相关软件产品 2. 持续对系统架构进行代码改造和优化3. 负责代码功能测试等，处理代码合并冲突岗位要求：1.  熟练使用Python flask框架（包括restful/flask-restplus/sqlalchemy等）,django(会使用restframework等), tornado等2. 熟悉框架下的SSO（单点登录），如CAS等 3. 理解python封装，继承，多态 , 理解面向对象编程，网络编程，多任务，熟悉常用PYPI官方库4. 了解css，html，js，熟悉前端流行框架如react，vue等 5. 会使用如：Kafka/RabbitMQ/RocketMQ/ActiveMQ 等中间件实现消息队列6. 了解及主流数据库：mysql  redis ,mongo等 优先
                
                                        职能类别：Python开发工程师
                                        关键字：python
                    
        微信分享
        
        
    "
Python导师,2-2.5万/月,郑州-郑州航空港区  |  5-7年经验  |  本科  |  招1人  |  06-06发布,"
        加入传智播客，享受更多员工福利！五险一金、补充医疗险、意外险、交通补助、餐补、员工体检、员工旅游、生日福利、多项体育健身活动、传智父母节福利等等。工作职责:1、负责相关课程教学工作，按进度完成教学任务；2、根据需要，改进教学方法，完善教学体系；3、 完成上级领导交办的教辅相关工作任务任职资格:1. 本科及以上学历，精通 Python 语言，5年以上 Python Web 开发经验，掌握至少1种常用的Python Web开发框架(Django、Flask、Tornado)，并深入了解其底层原理。2. 深入理解各种数据库(如MySQL、PostgreSQL)和NoSQL(如Redis、MongoDB)系统，具有丰富的数据库性能调优及集群实战经验；3. 具有分布式服务设计及开发经验，Kafka、RabbitMQ等消息队列使用经验4. 具有大型网站的后端架构实践经验，以及性能优化实践经验(如解决：负载，高并发)；5. 熟悉容器技术。熟练使用Docker、K8S。理解容器的资源管理?式，镜像制作；6. 熟悉并能使用 Python 相关的技术栈，如前端(jQuery，Vue)、爬虫(Scrapy)、运维(Ansible，Salt)、机器学习及深度学习等内容；7. 口齿伶俐，善于交流，具备团队协作能力；8. 具有较强的学习能力、具备独立解决问题的能立、能够承受工作压力。加分项：1、崇尚开源，有 Github 项目；2、有持续更新的技术博客。
                
                                        职能类别：Python开发工程师爬虫开发工程师
                                
        微信分享
        
        
    "
python大数据工程师,1-1.5万/月,武汉  |  2年经验  |  本科  |  招1人  |  06-06发布,"
        岗位职责：1、负责人工智能、机器学习相关项目的应用开发； 2．参与和推动技术落地到项目应用上，包括但不限于图像处理、语音、大数据等前沿技术； 3、挖掘实际应用场景需求,借助第三方AI与大数据能力为现有平台多种应用场景赋能； 4、参与公司产品快速原型开发，创新产品研究；5、参与项目核心逻辑的需求分析、系统设计；6、参与业务产品实现方案与技术调研，制定开发方案；7、做好上级经理交办的其它各项工作。岗位要求：1、计算机,自动化相关专业本科；2、有扎实的编程基础，有python三年以上的项目开发经验，熟悉开源框架：Django,Flask,Numpy,Pandas,scipy；3、熟悉Linux，有良好的数据结构基础和算法基础；4、掌握Oracle、Mysql、Redis、Postgreslq、Neo4j其中的一种或多种；5、具有良好的通用模块和框架设计能力；6、熟悉VUE开发。
                
                                        职能类别：Python开发工程师
                                        关键字：python大数据
                    
        微信分享
        
        
    "
python开发工程师,0.8-1.3万/月,天津-滨海新区  |  5-7年经验  |  大专  |  招若干人  |  06-06发布,"
        1、根据业务需求进行设计并开发高效算法，并对模型及算法进行验证和实现，解决实际业务问题；2、完成相应软件系统代码的开发实现，系统功能开发过程文档、测试文档及用户手册编制工作；3、负责业务场景算法开发及其并行化实现，提升产品的工程化水平；4、负责完成上级领导交办的其它工作任职要求：1、软件、计算机相关专业，全日制本科及以上学历，研究生学历优先；2、精通Python语言，熟悉Web前后端开发相关技术，熟悉tornado、flask、django等Web开发框架3、有PYTHON实际项目开发经验，具备2年以上python后台开发经验；4、熟悉各种常见算法及第三方库，有较强的编码能力和良好的编程风格，同时熟悉JAVA、C#的优先；5、熟悉常用数据库（Oracle、SQL Server、Mysql），熟练掌握SQL语言、存储过程、触发器等技术，同时熟悉postgresql的优先；6、熟悉AI、机器学习、图像识别、大数据、云计算、OCR技术者优先；7、有团队合作意识、持续学习意识、自动自发意识、强烈的责任心与担当精神、快速学习能力与总结能力。8.办公地点：天津
                
                                        职能类别：Python开发工程师Hadoop工程师
                                
        微信分享
        
        
    "
Python爬虫研发工程师,1-2万/月,武汉-武昌区  |  招5人  |  06-06发布,"
        【学历要求】本科及以上【工作职责】1、参与Python分布式爬虫和数据采集系统的架构设计、开发和维护。2、参与Python数据平台、Web服务、机器学习等相关开发工作。【职位要求】1、本科以上学历，计算机相关专业。2、能熟练使用Python语言开发；有阅读和理解Python代码的能力。3、能够独立分析大型网站页面结构，并完成所需数据的爬取、分析、筛选、储存功能。4、熟悉Mysql等至少一种关系型数据库。熟悉Redis、MongoDB等数据库者优先。5、熟悉Falsk/Tornado/Django等Web开发框架者优先。6、熟悉数据挖掘、自然语言处理、信息检索、机器学习等技术者优先。7、有良好的学习能力，能够根据需求学习新技术并应用于开发。该职位只接受招聘官网投递简历，请您进入我司官网招聘地址（http://hr.duoyi.com/）选择对应职位进行投递，我们将认真查看您的简历并作回复，感谢您对多益的关注！(1)根据投递岗位（Python爬虫研发工程师）及工作地点，点击进入详细页面；(2)点击“投递岗位”、“注册帐号”并填写邮箱和电话号码后点击“确认注册”；(3)将简历信息填写完整，点击“保存并提交”即可。
                
                                        职能类别：其他
                                
        微信分享
        
        
    "
Python开发工程师,0.7-1.2万/月,苏州-工业园区  |  1年经验  |  本科  |  招1人  |  06-07发布  |  计算机网络 计算机工程,"
        岗位职责：1、 参与相关业务需求分析、完成编码及功能实现，高质量完成Python相关开发工作2、开发系统服务相关的对外接口3、持续优化服务端代码和运行效率，满足产品的各种需求4、分析并解决软件开发过程中的问题任职要求：1、计算机、软件工程等相关专业本科及以上学历2、理解面向对象软件开发思想，熟悉使用python语言；3、具备linux、windows等平台软件开发经验，具备web开发经验、熟悉webservice接口开发；4、熟悉数据库技术，会使用sqlserver、mysql等常见关系数据库5、了解和实践常用深度学习算法，以及在自然语言处理(NLP)方向的应用6、了解和实践图数据库，知识图谱
                
                                        职能类别：软件工程师
                                
        微信分享
        
        
    "
python开发工程师（后端）,1.2-2万/月,上海-浦东新区  |  3-4年经验  |  本科  |  招1人  |  06-06发布,"
        1. 参与工程智能管理系统的后端研发工作；2. 负责系统设计技术方案，输出相关文档，并负责相关的开发等工作；3. 完善公共代码库，持续推进项目开发工作；4. 配合项目的整体计划和安排，与前端工程师和项目经理沟通；工作经验和素质能力要求：1.拥有3年以上开发经验，有使用python web框架开发的经验，例如 flask/django；2.有互联网公司后台服务的开发经验，掌握数据库(PostgreSQL)、网络编程等方面的工作原理；3.有Odoo管理系统开发经验者优先；4.有良好的算法和数据结构基础，及很强的自学能力；5.沟通能力良好，善于团队合作。
                
                                        职能类别：Python开发工程师
                                
        微信分享
        
        
    "
python开发,1-2万/月,广州-天河区  |  3-4年经验  |  大专  |  招2人  |  06-05发布,"
        工作职责： 1、根据项目需求，从事交易程序的开发工作，包括但不限于证券、期货交易接口的优化工作和交易工具的开发工作；2、根据后台管理部门需求，开发相应的后台辅助管理工具； 3、协助研究员，从事相应的量化模型开发工作。职位要求： 1、计算机、软件工程等ICT关联专业本科以上学历； 2、3年相关工作经验，熟练掌握C、C、Python语言中至少2种编程语言； 3、 具备实际项目开发经验，熟悉项目开发流程，能够熟练使用git版本管理工具（具有个人GitHub开源项目，或具有开源项目开发经验者优先）； 4、具备基本的web开发能力，能编写完整的具备一定功能的前后端程序，对前端UI设计不作要求。 满足以下额外条件者优先考虑： 1、具备期货CTP开发经验，券商PB对接开发或PB系统开发经验；2、熟悉人工智能、机器学习开发框架，具有相应应用开发经验。
                
                                        职能类别：Python开发工程师
                                
        微信分享
        
        
    "
